wallet_address,3LH7pDMG6maRkpHfQdN6hV36D6geFckDp7vTNDYTpump,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,8sxdRtLdtaYdHis1VSkCJoZUNVZXiaEKEUomzPRTpump,A4GoNqSZTvX4sSnRE1wFjEkemWm8jmbHhLgyCBAkpump,BPuNpj7eqg8R2z8jGxJqWZqxqoVritGsFpHTsNLHpump,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
Fw7UpHcUn3VfCwsfVsU3pMhmtru2eTo459VyakeSst5D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FwEmHEzX1HE8SyWyDvpvNwimREwhg9p9pUQAhThAAkjb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FwKZAL832abzBZwvTPrVYAGrZPp5H5snVmLqBfyksgoo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FwkCqgdSBYuNgkPPv6ysnf4dE6BBpGXsXK3affm5XLm6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FwtboYJaDM1XDQUV6v9i69txez9XKXNokwYJ4Xp5f23Y,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fx1E2hLd2FQ2B5uyKK56cZNPabM43c6rFjfi5zVe2hiF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fx3Bo8qGqqe6HNkth4CQ3G8rEMFv3oKp6BvahPST7ZBk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FxGj2J6rXVkurxRxGK3fAoMR58CJ8yUvhTEmFBjJcKog,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FxuynweVKdbAFzV8DhAQBBt3y5t8GLBDXz8Px1uXE6ys,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fy6kprCVD8PL6a7ub1hDLxJpaHfvyRP1WGYKraq9fifC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FyEtwR562j8qw6nqaruFyfeRKHMZ1jxwy4zhWQzCqpWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FyPfyDqfRse7dbaps7hmKwHZZg2Cpmj7Y8p9fmDpXYJ5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FyVb9zFzBDm1a7P1k3shGVXwNAevEx3hQU4Lw39MQjwn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FyZwyzpzp5JZUtUJf6rxar8Pgubp9zrnqQ5zqzAH7CaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FybqzsyWueBW4rvj7S6wx3F8taEdNz6sfFp5j8ghZ5KG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fyi1MM3KDqCBfCsyjwqPXTJzzXiFHiYQxkfy2QmC1jWj,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fyv1nnQQJyzoQEwwKQgcnTcw2RxpRTEW7f4wtyYZdHv2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FyyrdXhwNBd5Jjngrr4hD3LH5xzNbdyVSkZ42YmVFYuH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fz7H72qmp3Tzyb3zVEbjEZh4pCK4Vmo3g4M6nA1pracz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FzBPuRhCW4xuKuCLxkBCrWxKWvCBpK92FtwnZAV12Li5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FzGz62LfSmgpzfZcbKiu8LFk9gjjs31Tfb3BfWQzQBDz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FzLFHbgLbyN74skmCm1DQGTLC1J7RrUEXrLdjJb9X3BY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fzf87cs3V2oBDMrNwuRtj1CWsmDqi6F5FcbMkino7DGN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fzk3SJ8DU8tawBC2RKSaX8nNig7CByiLj54xwsLiu5zc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FzmdD1vgK4ZDBM2gHBKg5gGDTY6UVKCHaNZdAghTedWK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G16fByC6mRRKxH4XDwW3621EWpRw4oaN1an1VL3346cW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G1CWfqYoU4CtC28uQ4RtANXWYnLobq2u78ndRasZYzDb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G1Y1FcDyAqyyWKeeeGq7o61gXMcLWffjpeSdu3NaywQD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G1eeAenqiW2PMEFGfZLpUhsUSjp9hzBm8oq8RAADKkmc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G1scq4txvrsk6a1Mh35c377B3TWj85QLfgJG2UeY57td,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G1vFaKY5YxZoFxpHTaF528iLtLToDJcgqUQUZMpoTSFk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G2Z9ZmyrWAiq5s89Pr7gAVqSXZZUaEatB4rYqzr6aeUo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G2ZJt9Ry2qvkUkUSZ5Q7GFAdwd3cw8NrSNZu9DQrwpA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G2ZzN8acLaon93tso3T9oeEjNMmfaasRNGzf7Myjpa4Y,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G2scoC5Ey3UyGdrfmtRsdvLHTacfH4yaSwGKs1tSEFxw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
G3CYgcdtQt5vyxgroTEwk7cGC8ECh7EdkVLph2HfvtUj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G3TYR9LntkiW5JsdY7Ey5241Quhz6FbU8MhVNksRvQPZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3Yi9eCq6DeevC4bnMuPQzefz1dXaqwiDdiFmia4tby6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3ZgdUZuMuE8Mu1LpZ7f3WGDxzmee8G9SH2cSt3DBqNF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G3dn81ysntFC4cXKuyGGh9dTPakAZyMGBopD3f5UboAv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G3hHcgzEPaP4jFBkFnYwtE593Xn2ApSiGdKU44F9saEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G46ZXBVEg3kfNt9dnwPHmXK3LXWc6nJa3pZEzgMRvCjc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G4e6nzXE77xRREriV3Aktw7mAyfAaScSvY3zAWxB2j62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G4fPv5CC2jn7mTdpqJuf9L6g2cZWT6Yzxqsp727erwkR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G4fkjooAKWXENcyjoHnCLYt8pxnJDPSf6wr5WXV5RdY5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G4zBTknFCm6v31L3RxU5AFEAGxdu8hy9VgV1DcEDsJaf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G56DdhTBPFmwjFCqfFuTUHn335etic2wEf6n4v5dWaTt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G5CapxxwJjWHPkiUNLCEQTiDsPu6gmjgQVUJykoA8dMG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G5MHFGb2MzfCV6mh4QRkisRJB87ru6nDME78CHJKZfxL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G5rZbWo8VJBWbfRa8dbD5KAso8dPYyfwqNAKG19euk6R,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5xF2FKYGdQKeNma6YGns4tshCzosNt7kWuQRMu6aCie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G5yko5MHmneRNFXvkBg5idqX83SqaA7okUXYwhTo36QL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G62uhVAe2brNrUaJ47pcnYRyCbDyp2nDEVtgDccxZ8y,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G66hiiPbGwM3SKhe6KHgpUFHD3i5RtUDAYAsRd4F1ya4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G6JQvv4UfPV9qenifWm7XfdCrvDcVUd93vtUUU7z3ynD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6LH7XBqug4erfrJdckKBjgv6qPBcHtUgR5WUBJeJyS4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6TTHkteAwC3kLhBCfRemRtod9iwko5GX6qECssC9H6h,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G6cg5kj3P8pTxPy2VGVuqfcJjBjt8qSsEuGhvQsWnzKy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6cog7h7bcZBgHEA93CsUz5AGcnerMKuhiQwWQCB3Tyf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G6p5PS3goSXK5p5HjRw3EdwYbSzCzs5JMBV4s826jgGX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G77Y7Sis2ZTXdznpzWMmfdiHZu125rqFHntKSVF3SV9o,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G7LdywoU4F1qrPgkymK7LjHuuiPNqQ7jvCLi7Xwc6rSr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G7XYHwr7Qtd5XXdkZuBFuY9uH2EMQKt1jAehrCVwzte9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G7s25G2hy78ibUEfrB1A2HNP6Lar3turGAjFPfBCiL3D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G87fPGCgR3RygcmdUm3ez4LnEP6GBPT6DLQqsCRgYCfM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G8PonVqr2cFuUc4gbdBUk8oZTkB5sCSzxk55PSjzf1DX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G8U7XsXoXTYsybJNFRJH72ChZVZExTdTmgMC6hN2x9ZW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G9Ecru3jDNHsFXz1x5E6RMJxKpuLv6GxGNebySso6Dk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G9KGvCFGSTHSB1pzdc38S6FCZmjQ3Y6gK1GLWjdUHX35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G9L28EBGWxxJg98hEXVYyC5X4GFerau73BktZHCNCjUm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G9TXucczj3XB6iQGmxUH7PF7UmDJQiX2e7eDtkTG8Pd7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G9eZASG5tP5Zr33Rar81vu6AU7UuPMnvV9FqPanGAdHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G9tBh7m1rnT95unrThTYvzVkud3Y9ZYctMjbx7AZH8Gh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAGGC7zbyMCM1khWLZLpzwC1vkboP3ZBz2mYGPQdUyWq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GAJqQyeki6btj8TQyXh27jm1CKb56bfvqarYQDtg78Lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GAZa9ViwNX8veH4qrb9KpqptapLoa4WDP8uDGV3Nvn2F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GAeuDpJ1HyMVDwLzQ9DULLtW7MoahHay1WncAUszkR5n,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAnitLus8nEho49muijxxS8Yb2Mq3Pzxc6ktSDcRuwJm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GBQVMRPFG5sVyGKT3ManP5XY7omFQ6fDSMh8UJj59GuC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCKpvH6w2ecGNT41YMiUKSGWF9cbbofS9Xi8dvbd6UWS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCWEf4xsvjqfv76U4hn8yykRZ6QRevV2m8sDdq1M8mDv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCtPLsykLp2bCsD8BzpLfFRNhfcHVReFdtfLJDYJtvU4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GD6enmiDdBAPbD8N1ovpNHth8CAGUEoiZjoXrMUGsLce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GDYqJwtJeXPqu74JpEqVjAfK4LXLvoX5QKHovLuX2NvM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GDgRPszN9yumB9JLNBC8brq7CTQX5UHKNK1sgovgN2xC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GDvqw5M8CBifMqzMLRSMcmHeFYFaLDHwxqUPbPRbQAwR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GE1AgNSCTTkwg85zHqYNVCixHNmHkYwP8DF9dypeG9b1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GE8AAU6dvG73Dij3tL81SJ1MbVxtUJU6QRwwC5cd3KeZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GEDUv2KaB2xDeA4drGZC7D7dG4dNWjQvfFFqtRQy5KQh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GEQCtagiqV5toxWWjR9FAFgiaF234Dry1gjwJD62oxX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GEViypYqmn8142iGAf4aPd1SZzjQCxMPAwCgeg8CfVC1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GFDUaX95gYz6MS93FQcvuC15cXscNCzXdDUFPqgXZAno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GFNNxdVcDnvB5RXhT7BXtfyG1B2Ei192NaKaA7z4FoYW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFRZepjv3jDsPAB9GJ6cv2MJMuvxaF9xUi8JddueGpf8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFTsrSngFkM8KLXbXHNtxJ2msoBqdWekJ8YHKj412JGz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GFdseQaMZvkAcNkbnP8Af4YiSbabLSeyG8pW1kkmrqYL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GFiUuNDfCYDfh1LkMZHNbZ3iCfSt5fcfW3SR8wU6o1L5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GFpQ7YF34jth8V5zKBmAYvBZuF1c1QAv21bs1twutoku,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GFt7qpCS8AVUB9Fptus8pCVfT9Uj6r9fVw18JsMjZX9o,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFv4YPoKJKSvFLcrGsReQozGmxs92PPAAZEvriXkNkYe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG2UCjpamdgT43UiWRTYLtvZbFsWz8AAgFYh8REHsPoF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GG3eRUvfP7oRzWAeU6AYcjPgm8ryEGvfJfGidHKXaXSv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGasLpjxCWC43QNGRGH2XHUEN8Qz9ob1yQgxYsJNCB8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GGd2DGEupHLaPbkH14k2m3DoYqWMXx9dGfkFouSBA5Fd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GGeupegTnCQw1fQ7EHAka3XrtKjSpm6ycDtEgTo9RTRB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GGkaqyZhjQMKgKc8NHh4hTM12wY5zcRfoJoBT4PFPYU2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GGoF7RTyXzPCA8u9SidQuv6QierjznWWzJxkEnPHCWk9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GH49zREGwrMHi9PL2CbAZoudwTU6KDW5rXFa7MjQ3X4d,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GH4cNTKfA9KbjMubyB1LMvpSFFhybg58HtAyjZnEzvNg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH9tEfvCBTB7tBXpQUEbc1DhefaXmwqACo7yXRLza3yT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GHKzc5XZrE4USCZ31Qx3dN3kbW8fZbtPCSiEB82onm6B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHh4Yy19bbw7wWVvVtdW2BVqdzZyj42qNbaPNtKxYrWW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GHpn5USgxzoMMKYwqm4f6EZMd5cDuVgnpeB4gpCC2BNx,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GHxTAgTNHZeuTsA4oJj5LU8QMyCtst47wYooG2KJAEA1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GJ5D3ksfnfDuQXSjGtmQkDTXUpgCP7xMGh7jdgRh1fWe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GJLXNErMprktRTEgH8VhguZVFqP7U8qgneGR1boPFpKB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJQGFNPXTX67KcaTBRK46yzUkqkm5Cm4d6kDDYUSrKFx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GJbUPSRG46jYWdXUmRXW9G2P8J6qAZ815AHUp4xQPRt6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GJdqJi1C7hq6dwnpXmngXcYEzRkw3rFrBwskaVHoHNXa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GK9rMfPwY76nAuqkxMJaKbuF9W1XHooQp5JisVyopGeB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GKSJFuQ4hzg3TwvfpZB3d8ZqJZtHic9yMmPre694KYnJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GKVvVwp7J7RCBD3ExXHPTGjnjjEBf4PGzSG6cHPuv7Z6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GKt6bF91jDCgVi4tdkzVAP5KFB6EVA7SbBP5YR9u3xfy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GKxXrhfytczdawPrLXUGdPsGAAagnzJwx1rcVvekY9Ss,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GL2qH5m56YaqtXbog8eHgJPSgA9LG2Rb6jV5GnmiwL2m,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GL9DfLtpvWLfsPMwUub21GrohDGmtntTwNogTGYByRTL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GL9DgtMiErUwtkQjhGBFns27yNxrozRa1mxZVR8EqnGi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRWhjd6K2bfnE7FjyfPPVGRpBmdzKwCGMquDaKdcVrN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GLf82418u3jtRDrbZeCm2p2xNrq1M38NgejuCe8XhXdh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GLpz9c82o5tx2pau6qCGw1tQ51xzqxoLTaDWCTYgLYKh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GMLarp2tAw5vSCMFyw3U2Lhx8vuEEN8R9BR8kdYmq9wk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GMaz6GUYwE8nr245Nf2kspEmYLxZfPPPiZnzuStdeTup,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMcSst4PbpjNErn3oqAYGcfQenpHCrfqqFTtSjekTBjK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GMsHiyEcuBq7kNvrSEB6W5whqsk8y9N444NTVRKAeqsU,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GMuYwpiiJwbKbNiYcRpaDPbnarYagCkbXEQAB8dvycPu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GMxDhy8ETUPk3Hk3tRpnEAt2A9gYJCBRDu3pQqLDfG3T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GNLSRy8VNQBynUQ133pfCpEEhRbMpMP4KkbtDRb4GQeM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNQSKPQzUkV5S9LvqvmzJ5DB8pQX3XUTKcFLkekvm24L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNipKr6nuVruYCBXDGUdjrzHgunt1Dp6J4DAkwRWrVAM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GP9b5SRFZFF21Ww3dnquAGJi5Cf9huapkJwtzVHGdSVm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPB8PuhdwfRZJEJBvkMfCUYmhSi7AcybMnc7EpCKPU4k,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPcx2uPzgPEhdjw1PSqEqmD9mJwqHgEY5rDhPb8S6zhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GPfS1bNEk3UePT381hkz7BVrbMFsKFMWe1EQYgWozJRt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GPrkb6oiPcUB9eGZDZuRahYJMW7UMHjwy1d199x376me,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GQ1PqL4kouBtfWLyQW9NZRRHs86x7hJeDRwQSXUxXWv6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GQ4vh4ZWVYmskxt9i4k2EcDF6k61AJWxk9wPcqjNY1kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GQ59SUrxxyRAkZ2MhACFSZ9mdHaEuVorRjn2Xnz6DnBn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GQFHG3Gxb8Z2WrfS8FVykzXKemmJEmrufBAmFdtGcxsH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GQMZWbvKrjJKWe38qsPd92PaJfxHkbS5Dwze8qT2A865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GQMivHLB6UfR3rr271JytzFfzRCfAnkeLxfKMmSJ7zr7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GQY6KoWpBzwnQvRKv1qqFy2sjjy9gusLqARxy3ovYdi3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GQdnYz7yfNkdLpxDwwAHWwoNL8YgK72LicwcpFPQXzfC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GQeyAdwFmy7nAwmGTZBAB6o3okszXTFpoV4jzZ9QyaTY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GQkZfFAidLAgdqvWqhYFSoRHM9u94Wbn8UxCGJmiaXdi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GQzugiBcJV8U71yqpKcXW2LjUrXAiJcPzbHcu3QJSet8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GR6F1u9WtPaWhiamCLFr4iDXJqwRTcYBnLzNHodgj2oM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GR6VWneeRj28PcWtVsYwyWLwLHK1J9BwZvS5yR5gLu77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC6LSXAJJrhRzq16cUWPXukHo9AZD3zAWMQ8MQq9KaK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GRRHPp4NtPxLq5pW2muyzJ11ZySwD97VmiQvHf4rHYYH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GRSAHyodF3fT7F9ctqZy6TjBg1ouEhUV5kWEcrY6EPxP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GRUdJG7UzRvUpymPSugqtYGQw8qFaGewvQZ9wRf5PX5C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GRXbWfaNaD5rPGoxf32NfbR7ypvzfXHjvYQX8NDSSNmb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GRZVb9X4deEMh3FuY9tSYT7cmNFgPY7xyARUtaUNJ4r5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GRZyaDgMzD6uVMNrc2wFwNTQgnimrdaDCZDPnNxv2bwo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GRa7dzCm4Vh3GQuuUTyKeLf5G8bYDQAnHVoNFR1pXqQi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GRbMiJC5RF4LeNHC9rNAPD9Qnb3vsmfMukxNUdaHVedB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GRkz113eKDNwKQ7sHgbrDn5kFttjgjWuFtfL3WLgdu1t,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRp3fdv8EBzSMeYajshEPrcAnX2CtJx9gmyNi1FphF4h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GS3ETH1hGSQzyEbWW2a3gmRS9TLFuv8G4wKcckYd6K97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GSAcBMb5XBKo8KTEitPqMLiSJNMQetdUzACf1xu3Bfto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GSGvGt352dEZMXqjsdBwfVkSXZgnEij6oeqjqJyhXqkY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GSbgJn7NKHqK5m6LCCctFaB7KkyqfDbQomppv8KEbzib,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
